season,round,driver_id,stop_number,lap,time_of_day,duration,duration_ms
2019,19,kevin_magnussen,2,40,14:22:38,24.731,24731
2019,19,raikkonen,2,40,14:22:07,24.686,24686
2019,19,leclerc,2,42,14:24:44,23.844,23844
2019,19,norris,2,42,14:25:17,25.776,25776
2019,19,russell,2,46,14:33:29,28.748,28748
2019,19,gasly,2,53,14:44:18,24.260,24260
2019,20,ricciardo,1,8,14:23:15,30.760,30760
2019,20,perez,1,17,14:34:32,23.079,23079
2019,20,giovinazzi,1,20,14:38:12,23.155,23155
2019,20,hamilton,1,20,14:37:36,22.882,22882
2019,20,kubica,1,20,14:38:47,23.861,23861
2019,20,max_verstappen,1,21,14:38:49,22.818,22818
2019,20,raikkonen,1,21,14:39:23,23.463,23463
2019,20,gasly,1,22,14:40:34,22.922,22922
2019,20,kvyat,1,23,14:42:08,22.759,22759
2019,20,russell,1,23,14:42:37,22.500,22500
2019,20,albon,1,24,14:42:52,23.073,23073
2019,20,vettel,1,25,14:43:54,23.039,23039
2019,20,bottas,1,26,14:45:14,23.148,23148
2019,20,grosjean,1,26,14:45:45,23.776,23776
2019,20,hulkenberg,1,27,14:47:09,23.344,23344
2019,20,kevin_magnussen,1,27,14:47:22,23.891,23891
2019,20,norris,1,27,14:47:00,23.381,23381
2019,20,stroll,1,28,14:48:22,23.346,23346
2019,20,leclerc,1,29,14:49:09,22.966,22966
2019,20,sainz,1,29,14:49:33,22.770,22770
2019,20,kubica,2,36,14:59:30,29.268,29268
2019,20,ricciardo,2,40,15:03:20,29.491,29491
2019,20,bottas,2,41,15:03:49,23.210,23210
2019,20,hamilton,2,43,15:05:54,23.088,23088
2019,20,hulkenberg,2,44,15:08:36,23.596,23596
2019,20,max_verstappen,2,44,15:07:03,22.657,22657
2019,20,perez,2,45,15:09:29,23.142,23142
2019,20,giovinazzi,2,46,15:10:39,23.524,23524
2019,20,kvyat,2,46,15:10:52,23.378,23378
2019,20,gasly,2,47,15:11:43,23.584,23584
2019,20,raikkonen,2,47,15:11:48,23.841,23841
2019,20,vettel,2,49,15:13:22,23.138,23138
2019,20,albon,2,50,15:14:54,23.071,23071
2019,20,hulkenberg,3,53,15:20:31,22.747,22747
2019,20,kevin_magnussen,2,53,15:20:13,23.479,23479
2019,20,kubica,3,53,15:22:16,24.873,24873
2019,20,norris,2,53,15:19:55,23.355,23355
2019,20,stroll,2,53,15:19:57,24.841,24841
2019,20,leclerc,2,54,15:20:29,23.042,23042
2019,20,max_verstappen,3,54,15:19:35,22.593,22593
2019,20,russell,2,54,15:22:31,23.199,23199
2019,20,grosjean,2,65,15:36:48,23.471,23471
2019,20,hamilton,3,66,15:37:46,23.060,23060
2019,20,kubica,4,66,15:40:02,23.158,23158
2019,20,russell,3,66,15:38:17,22.441,22441
2019,21,stroll,1,5,17:22:34,28.842,28842
2019,21,giovinazzi,1,8,17:27:52,21.977,21977
2019,21,norris,1,8,17:27:40,22.974,22974
2019,21,ricciardo,1,11,17:32:58,21.904,21904
2019,21,leclerc,1,12,17:34:14,21.697,21697
2019,21,sainz,1,12,17:34:43,21.928,21928
2019,21,vettel,1,12,17:34:22,25.771,25771
2019,21,albon,1,13,17:36:11,22.028,22028
2019,21,grosjean,1,18,17:45:37,21.968,21968
2019,21,hulkenberg,1,18,17:45:13,21.578,21578
2019,21,kevin_magnussen,1,20,17:48:59,21.531,21531
2019,21,raikkonen,1,22,17:52:32,22.410,22410
2019,21,stroll,2,23,17:54:47,21.778,21778
2019,21,kubica,1,24,17:56:31,21.688,21688
2019,21,max_verstappen,1,25,17:56:36,21.023,21023
2019,21,giovinazzi,2,26,18:00:00,22.188,22188
2019,21,hamilton,1,26,17:58:06,22.178,22178
2019,21,bottas,1,29,18:04:02,21.145,21145
2019,21,russell,1,32,18:10:43,22.272,22272
2019,21,perez,1,37,18:18:24,22.230,22230
2019,21,leclerc,2,38,18:19:14,21.274,21274
2019,21,vettel,2,38,18:19:36,21.858,21858
2019,21,kvyat,1,40,18:23:38,21.496,21496
2019,21,sainz,2,41,18:25:36,21.466,21466
2019,21,ricciardo,2,42,18:27:24,21.624,21624
2020,1,grosjean,1,20,15:37:03,23.280,23280
2020,1,raikkonen,1,24,15:41:31,23.229,23229
2020,1,giovinazzi,1,25,15:42:49,23.659,23659
2020,1,russell,1,25,15:42:53,21.417,21417
2020,1,albon,1,26,15:43:25,21.279,21279
2020,1,bottas,1,26,15:43:06,21.937,21937
2020,1,gasly,1,26,15:44:02,22.466,22466
2020,1,hamilton,1,26,15:43:14,21.850,21850
2020,1,kvyat,1,26,15:44:12,22.769,22769
2020,1,latifi,1,26,15:45:08,22.058,22058
2020,1,leclerc,1,26,15:43:38,22.756,22756
2020,1,norris,1,26,15:43:33,23.637,23637
2020,1,ocon,1,26,15:44:17,21.683,21683
2020,1,perez,1,26,15:43:34,22.383,22383
2020,1,sainz,1,26,15:43:41,23.827,23827
2020,1,vettel,1,26,15:43:55,22.231,22231
2020,1,albon,2,51,16:15:09,21.842,21842
2020,1,kvyat,2,51,16:15:41,21.622,21622
2020,1,latifi,2,51,16:16:23,21.918,21918
2020,1,leclerc,2,51,16:15:24,21.972,21972
2020,1,norris,2,51,16:15:19,21.921,21921
2020,1,raikkonen,2,51,16:15:48,21.569,21569
2020,1,vettel,2,51,16:15:55,22.738,22738
2020,1,sainz,2,52,16:17:02,21.805,21805
2020,1,giovinazzi,2,55,16:22:14,22.800,22800
2020,1,albon,3,56,16:24:03,17.035,17035
2020,1,bottas,2,56,16:23:58,16.407,16407
2020,1,gasly,2,56,16:24:07,19.911,19911
2020,1,giovinazzi,3,56,16:24:16,19.678,19678
2020,1,hamilton,2,56,16:24:00,16.365,16364
2020,1,kvyat,3,56,16:24:11,19.656,19656
2020,1,latifi,3,56,16:24:14,19.488,19488
2020,1,leclerc,3,56,16:24:05,18.748,18748
2020,1,norris,3,56,16:24:03,18.163,18163
2020,1,ocon,2,56,16:24:09,19.626,19626
2020,1,perez,2,56,16:24:01,16.546,16546
2020,1,sainz,3,56,16:24:08,20.064,20064
2020,1,vettel,3,56,16:24:13,19.330,19330
2020,2,leclerc,1,1,15:14:20,39.715,39715
2020,2,gasly,1,24,15:42:46,21.950,21950
2020,2,max_verstappen,1,24,15:42:09,20.937,20937
2020,2,hamilton,1,27,15:45:28,21.729,21729
2020,2,kevin_magnussen,1,31,15:51:02,21.977,21977
2020,2,latifi,1,32,15:52:24,22.745,22745
2020,2,sainz,1,32,15:51:49,25.983,25983
2020,2,stroll,1,33,15:53:01,22.118,22118
2020,2,bottas,1,34,15:53:38,21.376,21376
2020,2,russell,1,34,15:54:49,21.697,21697
2020,2,albon,1,35,15:55:11,21.505,21505
2020,2,kvyat,1,36,15:56:45,22.197,22197
2020,2,grosjean,1,37,15:58:03,22.444,22444
2020,2,ricciardo,1,37,15:57:33,21.603,21603
2020,2,perez,1,38,15:58:45,22.761,22761
2020,2,giovinazzi,1,39,16:00:18,21.667,21667
2020,2,norris,1,39,16:00:02,22.406,22406
2020,2,raikkonen,1,44,16:06:06,21.459,21459
2020,2,gasly,2,49,16:12:15,22.280,22280
2020,2,sainz,2,66,16:31:07,21.873,21873
2020,2,max_verstappen,2,68,16:32:33,21.091,21091
2020,3,kvyat,1,1,15:14:46,23.568,23568
2020,3,bottas,1,2,15:16:16,21.906,21906
2020,3,leclerc,1,2,15:16:15,22.266,22266
2020,3,albon,1,3,15:17:58,23.046,23046
2020,3,gasly,1,3,15:18:01,22.740,22740
2020,3,hamilton,1,3,15:17:37,22.320,22320
2020,3,latifi,1,3,15:18:00,21.596,21596
2020,3,perez,1,3,15:17:53,23.263,23263
2020,3,raikkonen,1,3,15:18:04,22.299,22299
2020,3,sainz,1,3,15:17:55,27.131,27131
2020,3,stroll,1,3,15:17:46,23.081,23081
2020,3,vettel,1,3,15:17:50,28.286,28286
2020,3,giovinazzi,1,4,15:19:50,22.283,22283
2020,3,latifi,2,4,15:21:24,36.335,36335
2020,3,max_verstappen,1,4,15:19:18,21.529,21529
2020,3,norris,1,4,15:19:40,23.012,23012
2020,3,ocon,1,4,15:19:35,24.281,24281
2020,3,ricciardo,1,4,15:19:30,21.920,21920
2020,3,russell,1,4,15:19:42,21.184,21184
2020,3,kvyat,2,18,15:39:53,22.685,22685
2020,3,russell,2,19,15:41:33,21.367,21367
2020,3,giovinazzi,2,20,15:43:04,23.082,23082
2020,3,leclerc,2,20,15:42:29,22.564,22564
2020,3,vettel,2,29,15:54:50,21.880,21880
2020,3,latifi,3,31,16:00:38,28.367,28367
2020,3,ocon,2,31,15:57:59,21.860,21860
2020,3,bottas,2,33,15:59:47,21.644,21644
2020,3,raikkonen,2,33,16:00:45,27.128,27128
2020,3,albon,2,34,16:01:43,22.174,22174
2020,3,grosjean,1,34,16:01:59,22.591,22591
2020,3,kevin_magnussen,1,35,16:03:02,23.621,23621
2020,3,norris,2,35,16:03:33,22.742,22742
2020,3,perez,2,35,16:03:08,22.051,22051
2020,3,stroll,2,35,16:02:34,22.534,22534
2020,3,max_verstappen,2,36,16:03:38,21.268,21268
2020,3,hamilton,2,37,16:04:39,22.264,22264
2020,3,latifi,4,39,16:12:52,21.802,21802
2020,3,giovinazzi,3,40,16:11:01,21.831,21831
2020,3,sainz,2,40,16:10:06,22.438,22438
2020,3,ricciardo,2,43,16:14:04,22.073,22073
2020,3,bottas,3,49,16:21:27,21.572,21572
2020,3,russell,3,50,16:24:28,22.048,22048
2020,3,latifi,5,52,16:31:33,25.767,25767
2020,3,stroll,3,52,16:25:54,22.057,22057
2020,3,hamilton,3,66,16:43:33,22.426,22426
2020,4,albon,1,6,14:26:01,28.834,28834
2020,4,gasly,1,12,14:35:29,29.414,29414
2020,4,giovinazzi,1,12,14:35:30,28.355,28355
2020,4,latifi,1,12,14:35:42,31.371,31371
2020,4,norris,1,12,14:35:24,30.289,30289
2020,4,ocon,1,12,14:35:26,30.768,30768
2020,4,raikkonen,1,12,14:35:35,36.590,36590
2020,4,ricciardo,1,12,14:35:22,29.559,29559
2020,4,russell,1,12,14:35:36,29.302,29302
2020,4,vettel,1,12,14:35:27,29.439,29439
2020,4,bottas,1,13,14:37:06,30.571,30571
2020,4,hamilton,1,13,14:37:01,28.805,28805
2020,4,leclerc,1,13,14:37:21,29.520,29520
2020,4,max_verstappen,1,13,14:37:10,28.208,28208
2020,4,sainz,1,13,14:37:27,28.487,28487
2020,4,stroll,1,13,14:37:32,28.716,28716
2020,4,albon,2,30,15:08:33,33.308,33308
2020,4,grosjean,1,36,15:17:38,33.816,33816
2020,4,raikkonen,2,47,15:35:09,44.085,44085
2020,4,bottas,2,50,15:38:33,33.602,33602
2020,4,max_verstappen,2,50,15:38:04,28.273,28273
2020,4,sainz,2,51,15:40:13,36.278,36278
2020,5,albon,1,6,14:22:39,28.417,28417
2020,5,gasly,1,7,14:24:09,28.356,28356
2020,5,giovinazzi,1,7,14:24:23,27.892,27892
2020,5,russell,1,8,14:25:59,28.391,28391
2020,5,kevin_magnussen,1,9,14:27:31,28.934,28934
2020,5,latifi,1,9,14:27:35,28.696,28696
2020,5,norris,1,12,14:31:56,27.949,27949
2020,5,bottas,1,13,14:33:10,28.408,28408
2020,5,hamilton,1,14,14:34:45,28.406,28406
2020,5,ricciardo,1,14,14:34:58,28.587,28587
2020,5,hulkenberg,1,15,14:36:26,28.981,28981
2020,5,grosjean,1,17,14:40:00,29.377,29377
2020,5,leclerc,1,18,14:41:13,29.419,29419
2020,5,stroll,1,18,14:41:04,28.235,28235
2020,5,kvyat,1,19,14:43:00,28.036,28036
2020,5,kevin_magnussen,2,20,14:45:03,29.389,29389
2020,5,ocon,1,22,14:47:36,28.093,28093
2020,5,sainz,1,22,14:47:30,35.864,35864
2020,5,vettel,1,22,14:47:40,28.167,28167
2020,5,gasly,2,23,14:49:25,28.306,28306
2020,5,russell,2,24,14:51:11,28.331,28331
2020,5,latifi,2,26,14:54:19,28.086,28086
2020,5,max_verstappen,1,26,14:53:04,29.115,29115
2020,5,raikkonen,1,26,14:54:13,29.296,29296
2020,5,ricciardo,2,26,14:53:46,28.167,28167
2020,5,norris,2,29,14:58:32,28.874,28874
2020,5,albon,2,30,15:00:01,27.858,27858
2020,5,hulkenberg,2,30,14:59:44,28.386,28386
2020,5,stroll,2,31,15:01:17,27.974,27974
2020,5,bottas,2,32,15:02:31,28.188,28188
2020,5,max_verstappen,2,32,15:02:28,28.986,28986
2020,5,giovinazzi,2,33,15:05:16,27.693,27693
2020,5,vettel,2,33,15:04:55,28.352,28352
2020,5,sainz,2,34,15:06:26,28.772,28772
2020,5,kvyat,2,35,15:07:54,28.365,28365
2020,5,ricciardo,3,35,15:08:07,28.057,28057
2020,5,grosjean,2,38,15:12:59,29.803,29803
2020,5,russell,3,39,15:14:39,28.692,28692
2020,5,hamilton,2,41,15:16:16,29.402,29402
2020,5,hulkenberg,3,44,15:21:21,28.736,28736
2020,5,latifi,3,46,15:25:31,29.049,29049
2020,6,albon,1,17,15:37:35,21.663,21663
2020,6,russell,1,19,15:40:50,22.708,22708
2020,6,raikkonen,1,20,15:42:15,22.314,22314
2020,6,gasly,1,21,15:43:20,22.241,22241
2020,6,giovinazzi,1,21,15:43:48,22.243,22243
2020,6,kvyat,1,21,15:43:30,23.036,23036
2020,6,max_verstappen,1,21,15:42:49,21.532,21532
2020,6,norris,1,21,15:43:22,22.099,22099
2020,6,sainz,1,22,15:44:43,22.078,22078
2020,6,bottas,1,23,15:45:39,22.310,22310
2020,6,hamilton,1,23,15:45:28,23.377,23377
2020,6,stroll,1,27,15:51:47,22.351,22351
2020,6,kevin_magnussen,1,28,15:53:40,24.148,24148
2020,6,latifi,1,28,15:54:06,22.322,22322
2020,6,leclerc,1,29,15:54:45,22.274,22274
2020,6,perez,1,29,15:54:39,22.641,22641
2020,6,vettel,1,29,15:54:53,21.820,21820
2020,6,grosjean,1,32,15:59:39,23.212,23212
2020,6,ocon,1,34,16:02:12,22.366,22366
2020,6,ricciardo,1,35,16:03:27,21.837,21837
2020,6,russell,2,35,16:03:47,21.889,21889
2020,6,albon,2,39,16:09:10,21.804,21804
2020,6,max_verstappen,2,41,16:10:56,21.601,21601
2020,6,sainz,2,41,16:11:55,22.166,22166
2020,6,gasly,2,42,16:13:22,22.394,22394
2020,6,stroll,2,42,16:13:17,22.388,22388
2020,6,norris,2,44,16:16:10,21.761,21761
2020,6,raikkonen,2,44,16:16:43,22.197,22197
2020,6,giovinazzi,2,45,16:18:12,21.794,21794
2020,6,kvyat,2,45,16:17:43,22.079,22079
2020,6,bottas,2,48,16:20:38,22.143,22143
2020,6,latifi,2,49,16:24:00,22.475,22475
2020,6,hamilton,2,50,16:23:05,21.853,21853
2020,6,grosjean,2,62,16:42:16,24.010,24010
2020,6,bottas,3,64,16:42:47,22.607,22607
2020,7,grosjean,1,10,15:32:51,23.636,23636
2020,7,kevin_magnussen,1,10,15:32:57,26.156,26156
2020,7,latifi,1,10,15:33:00,23.532,23532
2020,7,leclerc,1,10,15:32:40,30.678,30678
2020,7,raikkonen,1,10,15:32:46,22.960,22960
2020,7,albon,1,11,15:34:55,22.738,22738
2020,7,bottas,1,11,15:34:37,25.548,25548
2020,7,hamilton,1,11,15:34:33,23.298,23298
2020,7,kvyat,1,11,15:35:10,23.769,23769
2020,7,max_verstappen,1,11,15:34:40,23.314,23314
2020,7,norris,1,11,15:35:05,23.046,23046
2020,7,ocon,1,11,15:34:54,24.305,24305
2020,7,ricciardo,1,11,15:34:49,23.586,23586
2020,7,stroll,1,11,15:34:58,23.689,23689
2020,7,vettel,1,11,15:35:12,22.982,22982
2020,7,perez,1,18,15:51:01,23.175,23175
2020,7,leclerc,2,24,16:02:10,25.100,25100
2020,7,gasly,1,26,16:05:44,22.681,22681
2020,7,latifi,2,30,16:13:23,23.477,23477
2020,7,kevin_magnussen,2,35,16:22:33,24.339,24339
2020,8,kevin_magnussen,1,1,15:15:04,40.078,40078
2020,8,latifi,1,16,15:36:53,26.335,26335
2020,8,leclerc,1,17,15:38:12,24.344,24344
2020,8,raikkonen,1,18,15:39:31,24.454,24454
2020,8,gasly,1,19,15:40:55,24.096,24096
2020,8,giovinazzi,1,20,15:42:53,23.998,23998
2020,8,hamilton,1,20,15:41:58,24.671,24671
2020,8,albon,1,22,15:46:56,29.661,29661
2020,8,bottas,1,22,15:46:49,24.410,24410
2020,8,grosjean,1,22,15:46:57,25.936,25936
2020,8,kvyat,1,22,15:46:56,25.920,25920
2020,8,max_verstappen,1,22,15:46:50,26.149,26149
2020,8,norris,1,22,15:46:47,24.612,24612
2020,8,ocon,1,22,15:46:55,25.290,25290
2020,8,perez,1,22,15:46:48,26.693,26693
2020,8,ricciardo,1,22,15:46:48,25.498,25498
2020,8,russell,1,22,15:46:57,25.249,25249
2020,8,sainz,1,22,15:46:40,24.398,24398
2020,8,hamilton,3,28,16:25:20,31.643,31643
2020,8,giovinazzi,3,30,16:28:15,31.480,31480
2020,9,raikkonen,1,1,15:15:33,30.623,30623
2020,9,vettel,1,1,15:15:41,33.583,33583
2020,9,albon,1,7,15:28:39,17.591,17591
2020,9,bottas,1,7,15:28:34,17.560,17560
2020,9,grosjean,1,7,15:28:53,24.781,24781
2020,9,hamilton,1,7,15:28:37,17.536,17536
2020,9,kvyat,1,7,15:28:47,17.522,17522
2020,9,leclerc,1,7,15:28:38,17.516,17516
2020,9,norris,1,7,15:28:45,17.845,17845
2020,9,ocon,1,7,15:28:49,17.455,17455
2020,9,perez,1,7,15:28:44,17.531,17531
2020,9,raikkonen,2,7,15:28:51,17.594,17594
2020,9,ricciardo,1,7,15:28:42,17.464,17464
2020,9,russell,1,7,15:28:49,18.399,18399
2020,9,stroll,1,7,15:28:41,17.625,17625
2020,9,vettel,2,7,15:28:52,17.516,17516
2020,9,ricciardo,2,8,15:31:19,24,24000
2020,9,leclerc,3,21,16:15:31,23.469,23469
2020,9,raikkonen,4,27,16:24:17,33.281,33281
2020,9,ricciardo,3,27,16:23:46,22.777,22777
2020,9,grosjean,3,28,16:25:52,23.720,23720
2020,9,perez,3,28,16:25:26,23.088,23088
2020,9,vettel,4,28,16:25:43,22.995,22995
2020,9,kvyat,3,29,16:26:55,23.113,23113
2020,9,norris,3,29,16:26:50,24.137,24137
2020,9,russell,3,29,16:27:04,23.638,23638
2020,9,stroll,3,30,16:27:59,22.846,22846
2020,9,bottas,3,31,16:29:09,23.111,23111
2020,9,albon,3,32,16:30:50,22.387,22387
2020,9,hamilton,3,32,16:30:24,22.445,22445
2020,9,leclerc,4,37,16:38:26,23.367,23367
2020,9,grosjean,4,42,16:46:13,24.002,24002
2020,9,raikkonen,5,42,16:45:58,28.960,28960
2020,9,albon,4,43,16:46:29,22.822,22822
2020,9,bottas,4,43,16:46:01,23.199,23199
2020,9,kvyat,4,43,16:47:06,22.745,22745
2020,9,norris,4,43,16:46:51,24.820,24820
2020,9,perez,4,43,16:46:45,23.002,23002
2020,9,ricciardo,4,43,16:46:24,22.963,22963
2020,9,russell,4,43,16:47:25,23.367,23367
2020,9,vettel,5,43,16:47:29,22.489,22489
2020,9,hamilton,4,44,16:47:42,22.800,22800
2020,10,albon,1,1,14:16:00,30.211,30211
2020,10,norris,1,1,14:16:01,37.108,37108
2020,10,russell,1,1,14:15:56,30.165,30165
2020,10,russell,2,14,14:43:16,29.433,29433
2020,10,ricciardo,1,15,14:44:24,30.112,30112
2020,10,giovinazzi,1,16,14:46:23,29.767,29767
2020,10,hamilton,1,16,14:45:50,41.352,41352
2020,10,grosjean,1,17,14:48:03,30.054,30054
2020,10,latifi,1,17,14:48:20,29.862,29862
2020,10,gasly,1,18,14:49:32,29.770,29770
2020,10,ocon,1,18,14:49:24,30.068,30068
2020,10,kevin_magnussen,1,19,14:51:23,30.188,30188
2020,10,perez,1,20,14:52:46,29.602,29602
2020,10,max_verstappen,1,25,15:00:57,28.748,28748
2020,10,bottas,1,26,15:02:26,29.750,29750
2020,10,albon,2,27,15:05:10,30.111,30111
2020,10,leclerc,1,28,15:06:20,30.261,30261
2020,10,kvyat,1,30,15:09:46,29.662,29662
2020,10,vettel,1,30,15:10:13,29.395,29395
2020,10,raikkonen,1,35,15:18:43,33.317,33317
2020,10,gasly,2,42,15:30:21,29.409,29409
2020,10,grosjean,2,42,15:31:06,29.988,29988
2020,10,norris,2,47,15:39:13,31.368,31368
2020,10,russell,3,50,15:45:09,29.675,29675
2020,11,albon,1,7,14:24:20,23.562,23562
2020,11,leclerc,1,10,14:29:03,22.560,22560
2020,11,raikkonen,1,10,14:29:22,22.865,22865
2020,11,russell,1,11,14:30:54,22.496,22496
2020,11,vettel,1,11,14:30:54,22.616,22616
2020,11,bottas,1,13,14:33:18,22.625,22625
2020,11,kevin_magnussen,1,14,14:35:37,23.016,23016
2020,11,latifi,1,14,14:35:40,24.737,24737
2020,11,giovinazzi,1,15,14:37:09,22.482,22482
2020,11,hamilton,1,16,14:37:59,23.983,23983
2020,11,max_verstappen,1,16,14:38:04,22.106,22106
2020,11,ricciardo,1,16,14:38:37,22.159,22159
2020,11,kvyat,1,17,14:41:05,30.826,30826
2020,11,grosjean,1,28,14:57:54,23.635,23635
2020,11,perez,1,28,14:57:23,22.880,22880
2020,11,sainz,1,28,14:57:31,22.641,22641
2020,11,hulkenberg,1,29,14:59:24,22.700,22700
2020,11,norris,1,29,14:58:56,21.991,21991
2020,11,gasly,1,30,15:00:55,22.625,22625
2020,11,latifi,2,33,15:06:01,24.063,24063
2020,11,kevin_magnussen,2,34,15:07:30,23.114,23114
2020,11,leclerc,2,35,15:08:35,23.111,23111
2020,11,giovinazzi,2,36,15:10:28,22.772,22772
2020,11,vettel,2,41,15:18:18,24.366,24366
2020,11,gasly,2,44,15:23:04,22.917,22917
2020,11,hulkenberg,2,44,15:23:08,22.686,22686
2020,11,kvyat,2,44,15:23:55,22.527,22527
2020,11,raikkonen,2,44,15:23:17,33.016,33016
2020,11,ricciardo,2,44,15:22:03,22.530,22530
2020,11,sainz,2,44,15:22:26,22.503,22503
2020,11,hamilton,2,45,15:22:31,23.180,23180
2020,11,max_verstappen,2,45,15:22:43,22.568,22568
2020,11,perez,2,45,15:24:17,22.612,22612
2020,12,perez,1,1,13:14:54,26.177,26177
2020,12,raikkonen,1,11,13:28:58,29.061,29061
2020,12,ricciardo,1,14,13:33:08,26.999,26999
2020,12,norris,1,18,13:38:42,34.807,34807
2020,12,stroll,1,18,13:38:52,36.314,36314
2020,12,albon,1,19,13:40:09,26.287,26287
2020,12,max_verstappen,1,23,13:45:13,26.394,26394
2020,12,latifi,1,24,13:47:22,26.739,26739
2020,12,kvyat,1,25,13:48:37,27.211,27211
2020,12,grosjean,1,26,13:50:03,26.985,26985
2020,12,sainz,1,26,13:49:45,27.299,27299
2020,12,vettel,1,27,13:51:14,26.666,26666
2020,12,gasly,1,28,13:52:25,27.204,27204
2020,12,giovinazzi,1,28,13:52:49,26.473,26473
2020,12,kevin_magnussen,1,31,13:57:08,27.300,27300
2020,12,leclerc,1,34,14:00:19,26.940,26940
2020,12,stroll,2,34,14:01:48,37.483,37483
2020,12,russell,1,36,14:03:48,32.991,32991
2020,12,hamilton,1,40,14:07:56,27.162,27162
2020,12,bottas,1,41,14:09:27,26.512,26512
2020,12,norris,2,43,14:13:48,27.750,27750
2020,12,perez,2,45,14:15:49,26.635,26635
2020,12,albon,2,46,14:17:42,25.882,25882
2020,12,ocon,1,53,14:26:47,28.535,28535
2020,12,kvyat,2,55,14:30:36,32.943,32943
2020,13,stroll,1,1,13:14:49,36.189,36189
2020,13,grosjean,1,9,13:25:41,30.422,30422
2020,13,giovinazzi,1,10,13:27:00,29.745,29745
2020,13,russell,1,11,13:28:18,29.707,29707
2020,13,leclerc,1,13,13:30:49,30.243,30243
2020,13,norris,1,13,13:30:56,29.683,29683
2020,13,ocon,1,13,13:30:59,30.559,30559
2020,13,albon,1,14,13:32:12,29.770,29770
2020,13,kvyat,1,14,13:32:12,30.277,30277
2020,13,ricciardo,1,14,13:32:09,30.204,30204
2020,13,sainz,1,17,13:36:15,29.950,29950
2020,13,max_verstappen,1,18,13:37:06,29.427,29427
2020,13,bottas,1,19,13:38:22,29.600,29600
2020,13,kevin_magnussen,1,27,13:50:01,30.708,30708
2020,13,perez,1,27,13:49:28,29.985,29985
2020,13,stroll,2,29,13:53:03,30.566,30566
2020,13,hamilton,1,30,13:52:53,30.382,30382
2020,13,latifi,1,34,13:59:15,29.892,29892
2020,13,vettel,1,39,14:05:39,40.497,40497
2020,13,raikkonen,1,48,14:17:39,29.863,29863
2020,13,grosjean,2,50,14:21:06,31.199,31199
2020,13,bottas,2,51,14:21:18,30.129,30129
2020,13,kvyat,2,51,14:22:09,29.809,29809
2020,13,perez,2,51,14:21:54,30.555,30555
2020,13,sainz,2,51,14:22:11,30.614,30614
2020,13,vettel,2,51,14:22:57,29.934,29934
2020,13,hamilton,2,52,14:22:55,30.925,30925
2020,13,stroll,3,52,14:25:09,36.630,36630
2020,13,norris,2,53,14:25:29,30.203,30203
2020,13,albon,2,59,14:37:02,29.552,29552
2020,14,ocon,1,1,13:15:59,25.719,25719
2020,14,leclerc,1,6,13:25:49,24.275,24275
2020,14,bottas,1,7,13:27:48,23.398,23398
2020,14,giovinazzi,1,8,13:29:38,25.432,25432
2020,14,grosjean,1,8,13:29:52,26.686,26686
2020,14,hamilton,1,8,13:29:04,23.860,23860
2020,14,kevin_magnussen,1,8,13:29:27,24.552,24552
2020,14,kvyat,1,8,13:29:42,23.417,23417
2020,14,latifi,1,8,13:30:54,24.738,24738
2020,14,raikkonen,1,8,13:29:23,30.765,30765
2020,14,vettel,1,8,13:28:57,24.022,24022
2020,14,norris,1,9,13:31:36,22.684,22684
2020,14,stroll,1,9,13:30:37,23.730,23730
2020,14,gasly,1,10,13:33:26,23.669,23669
2020,14,ocon,2,10,13:33:43,23.475,23475
2020,14,perez,1,10,13:32:35,25.163,25163
2020,14,ricciardo,1,10,13:32:52,23.470,23470
2020,14,sainz,1,10,13:32:56,23.910,23910
2020,14,max_verstappen,1,11,13:34:27,24.256,24256
2020,14,albon,1,12,13:36:22,22.602,22602
2020,14,max_verstappen,2,18,13:47:55,22.518,22518
2020,14,leclerc,2,30,14:08:52,23.687,23687
2020,14,raikkonen,2,30,14:09:48,31.356,31356
2020,14,ricciardo,2,32,14:12:20,23.208,23208
2020,14,russell,1,32,14:13:13,22.692,22692
2020,14,gasly,2,33,14:14:57,23.288,23288
2020,14,sainz,2,33,14:14:01,23.537,23537
2020,14,vettel,2,33,14:13:43,25.401,25401
2020,14,albon,2,34,14:15:35,22.490,22490
2020,14,grosjean,2,36,14:20:55,31.422,31422
2020,14,norris,2,36,14:19:42,23.686,23686
2020,14,stroll,2,36,14:18:49,23.650,23650
2020,14,latifi,2,38,14:26:46,36.599,36599
2020,14,russell,2,42,14:31:11,22.888,22888
2020,14,max_verstappen,3,43,14:31:06,22.787,22787
2020,14,bottas,2,46,14:37:34,22.853,22853
2020,14,raikkonen,3,50,14:44:57,23.180,23180
2020,15,kevin_magnussen,2,3,18:41:46,38.297,38297
2020,15,bottas,2,4,18:43:43,24.936,24936
2020,15,ricciardo,2,16,19:06:25,24.617,24617
2020,15,kvyat,2,17,19:08:09,37.317,37317
2020,15,ocon,2,17,19:07:58,24.076,24076
2020,15,raikkonen,2,17,19:08:14,32.278,32278
2020,15,norris,2,18,19:09:33,24.679,24679
2020,15,albon,2,19,19:11:03,24.172,24172
2020,15,hamilton,2,19,19:10:46,24.061,24061
2020,15,giovinazzi,2,20,19:13:16,24.145,24145
2020,15,max_verstappen,2,20,19:12:27,24.622,24622
2020,15,perez,2,20,19:12:34,24.317,24317
2020,15,russell,2,20,19:13:06,24.029,24029
